title,text,image_url,image_file
دروازه قرآن | نمادی از شهر شیراز,"یکی از دروازه‌های به جا مانده از شیراز قدیم دروازه قرآن است. این جاذبه در تنگه الله اکبر و شمال شرقی شیراز قرار دارد. ساخت دروازه قرآن به دستور عضدالدوله دیلمی انجام شد و وجه تسمیه آن قرآنی است که بالای این دروازه قرار دادند تا مسافران به سلامت از زیر آن عبور کنند.
این قرآن نفیس که در دوره زندیه ساخته شده بود، به دلیل حجیم و سنگین بودن به قرآن «هفده من» شهرت دارد و امروزه از آن در موزه پارس نگهداری می‌شود. دورتادور بنای دروازه هم آیاتی از قرآن به خط ثلث و نسخ نوشته شده است.
این دروازه که در طول زمان بارها تخریب، ویران و تجدید بنا شده، یکی از نمادهای اصلی شهر شیراز است و محبوبیت زیادی بین مردم شیراز و گردشگران دارد. در نزدیکی این دروازه، آرامگاه خواجوی کرمانی و پارک کوهپایه قرار گرفته و مکانی دلنشین برای گذراندن اوقات فراغت به حساب می‌آید. این بنا در سال ۱۳۷۵ به ثبت ملی رسیده است.
ساعت بازدید: ۲۴ ساعته
آدرس: شیراز، بزرگراه شیراز-مرودشت، ورودی شهر شیراز
آدرس دروازه قرآن روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%AF%D8%B1%D9%88%D8%A7%D8%B2%D9%87-%D9%82%D8%B1%D8%A2%D9%86-1.jpg,images/image_11.jpg
خانه منطقی نژاد | موزه موسیقی شیراز,"یکی از یادگارهای باشکوه به جا مانده از دوران قاجار خانه تاریخی منطقی نژاد است که در دل بافت قدیمی شیراز، در نزدیکی حرم مطهر شاهچراغ قرار دارد. این خانه متعلق به یکی از تاجران شیراز به نام منطقی‌نژاد بوده و در سال ۱۳۱۱ توسط هنرمندان و معماران برجسته شیرازی ساخته شده است.
نام این اثر ارزشمند در سال ۱۳۵۲ به فهرست آثار ملی ایران افزوده شد. این خانه تاریخی پس از بازسازی و مرمت در سال ۱۳۸۴ با عنوان موزه هنرهای اسلامی و موزه‌های آواها و نواها میزبان گردشگران و علاقه‌مندان است. اگر در زمان رزرو هتل شیراز به سراغ یکی از هتل‌ها یا اقامتگاه‌های سنتی این شهر بروید، می‌توانید از نزدیک حال و هوای این خانه‌های قدیمی را حس کنید.
آدرس: شیراز، بلوار دستغیب، بلوار ۹ دی، پشت مسجد
آدرس خانه منطقی نژاد روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%AE%D8%A7%D9%86%D9%87-%D9%85%D9%86%D8%B7%D9%82%DB%8C-%D9%86%DA%98%D8%A7%D8%AF-1.jpg,images/image_12.jpg
خانه فروغ الملک | موزه هنر مشکین فام,"یکی از جاذبه های دیدنی شهر شیراز خانه فروغ‌ الملک است که در محله قدیمی سنگ سیاه شیراز قرار دارد. قدمت این خانه تاریخی به اواخر دوره قاجار و اوایل دوره پهلوی بازمی‌گردد. این بنا برای استفاده مسکونی  ساخته شده و دارای دو بخش اندرونی و بیرونی با دو حیاط جداگانه، آشپزخانه، عمارت شاه‌نشین، حوض‌خانه، حمام، اصطبل و… است.
خانه فروغ‌الملک در سال ۱۳۸۱ پس از مرمت و بازسازی توسط آقای حسن مشکین فام، به موزه تبدیل شد و امروزه با نام موزه هنرهای مشکین فام میزبان عموم مردم است. این موزه‌ی کوچک و دوست داشتنی در واقع مجموعه‌ای از آثار هنری هنرمندان معاصر مانند نقاشی‌ها، آثار خوشنویس‌ها و حجاری‌های ارزشمند است.
ساعت بازدید: ۰۹:۰۰ تا ۱۲:۰۰ – ۱۶:۰۰ تا ۱۸:۰۰
آدرس: شیراز، محله سنگ سیاه، پشت امامزاده بی بی دختران
آدرس خانه فروغ الملک روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%AE%D8%A7%D9%86%D9%87-%D9%81%D8%B1%D9%88%D8%BA-%D8%A7%D9%84%D9%85%D9%84%DA%A9.jpg,images/image_13.jpg
موزه سنگ هفت تنان | در دامنه کوه چهل مقام,"یکی از بناهای یادگار دوران زندیه تکیه هفت تنان یا موزه سنگ است که در دامنه کوه چهل مقام، در شمال شیراز قرار دارد. وجه تسمیه این جاذبه وجود هفت قبر عارف گمنام در آن است. کریم خان زند که احترام ویژه‌ای برای این بزرگان قائل بود دستور داد تا هفت سنگ بزرگ بدون کتیبه‌ای بر روی هر کدام نصب شود.
به محض ورود به این باغ، حوض بزرگی روبه‌رویتان خودنمایی می‌کند و انواع درختان ۲۰۰ ساله مثل سرو، کاج و نارنج به چشم می‌خورد. این بنا به دو قسمت شمالی و جنوبی تقسیم می‌شود. یکی از زیباترین قسمت‌های این عمارت دو ستون‌ سنگی بزرگ در قسمت شمالی و طبقه دوم بنا است که یا نقاشی‌های مفهومی و بسیار زیبایی تزیین شده‌اند. نام این اثر از سال ۱۳۱۰ در فهرست آثار ملی ایران قرار دارد.
ساعت بازدید : ۰۷:۳۰ تا ۱۹:۳۰
آدرس: شیراز، پای کوه چهل مقام، شمال آرامگاه حافظ
آدرس موزه سنگ هفت تنان روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D9%85%D9%88%D8%B2%D9%87-%D8%B3%D9%86%DA%AF-%D9%87%D9%81%D8%AA-%D8%AA%D9%86%D8%A7%D9%86.jpg,images/image_14.jpg
باغ ارم شیراز | تلفیق تاریخ و طبیعت در یک قاب,"وقتی به شیراز سفر کردید، دیدن باغ ارم به‌عنوان یکی از زیباترین باغ های شیراز را فراموش نکنید. این باغ تاریخی ۱۱۰۰ متر مربعی در عین زیبایی‌های معماری پر از گل‌های متنوع و زیبایی که آن را تبدیل به یک باغ گل تمام عیار کرده است. درختان تنومند و سربه فلک کشیده در کنار معماری ایرانی زیبایی آن را دو چندان کرده است.
ساخت باغ ارم شیراز به قرن ۱۰ و ۱۱ شمسی بر می‌گردد. اما این باغ در دوره کریم خان زند بازسازی شد. ناصرالدین شاه عمارت ایلخانی را در این باغ ساخت و حالا این محل آرامگاه برخی از بزرگان ایل قشقایی است. پس از بازدید از این باغ می‌توانید به سراغ دیگر اماکن دیدنی نزدیک باغ ارم مانند آرامگاه حافظ، آرامگاه سعدی، ارگ کریمخانی و بازار وکیل بروید.
ساعت: بازدید هر روز هفته ۸ الی ۲۰:۳۰ آدرس: شیراز، خیابان ارم
آدرس باغ ارم روی نقشه",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%A8%D8%A7%D8%BA-%D8%A7%D8%B1%D9%85.jpg,images/image_15.jpg
باغ دلگشا | عطر بهار نارنج در عمارت کلاه فرنگی,"عطر بهار نارنج را در این باغ بیش از هر جای دیگری می‌توانید احساس کنید. باغ دلگشا نیز در دسته باغ‌های قدیمی و زیبای شیراز است که قدمت آن به دوران ساسانیان بر می‌گردد. در دوره صفویه از این باغ به عنوان مکان تفریحی استفاده می‌شده اما در دوران حکومت زندیه بخش زیادی از باغ تخریب شد. کریم خان زند این باغ را بازسازی کرد و دوباره تبدیل به محلی پرطرفدار و جذاب شد. در دوره قاجار حاج ابراهیم اعتماد الدوله شیرازی باغ دلگشا آن را بازسازی کرد.
جالب است بدانید دوران بازسازی این باغ حدود سه دهه طول کشید اما پس از آن به مدت ۵۰ سال در تملک دختر قوام الملوک و همسرش ناظم الملک بود. بهترین عمارت کلاه فرنگی در این باغ ساخته شده که نسبت به نمونه‌های دیگر آن جذاب‌تر است.
در این باغ موزه‌ای وجود دارد که از آثار دوره هخامنشیان تا قاجار در آن نگهداری می‌شود. دروازه قرآن، مسجد نصیر الملک، آرامگاه سعی و حافظ نیز در فاصله کمی از این باغ قرار دارد، که پس از فراغت از بازدید باغ دلگشا می‌توانید از آنها دیدن کنید.
همچنین باغ دلگشا حدود ۲۰ دقیقه بیشتر با فرودگاه شیراز فاصله ندارد، بنابراین اگر بلیط هواپیما شیراز تهران را رزرو کرده‌اید، می‌توانید به راحتی از این باغ خود را به فرودگاه برسانید.
ساعت بازدید: نیمه اول سال ۸ تا ۲۳ و نیمه دوم سال ۸ تا ۲۲ آدرس: شیراز، حد فاصل خیابان دلگشا و نارنجستان
آدرس باغ دلگشا روی نقشه",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%A8%D8%A7%D8%BA-%D8%AF%D9%84%DA%AF%D8%B4%D8%A7.jpg,images/image_16.jpg
باغ عفیف آباد | جای پای هنر زنانه در قلعه گلشن,"باغ ۱۲۷ هزار متر مربعی عفیف آباد یکی از باغ های زیبا و البته خاص شیراز است که در سفر به این شهر باید از آن دیدن کنید. پیشینه این باغ به دوره صفویه برمی گردد. در دل این باغ قلعه ای سنگی به نامه قلعه گلشن ساخته شده که در دوران صفویه به طور ویژه مورد توجه بود.
در دوران قاجاریه محمد علی خان قوام الملک این باغ را خریداری کرد و با نوسازی آن حیاتی دوباره به آن بخشید. طی این سال ها که قلعه گلشن به شدت آسیب دیده بود تخریب و به جای آن عمارت کنونی عفیف آباد ساخته شد.
وجه تسمیه این باغ به آخرین بانی باغ یعنی عفیفه خانم، خواهرزاده قوام الملک بر می گردد. پس از آن عفیفه خانم این باغ را رونق داد و از همان زمان این باغ نام عفیف آباد را به خود گرفت. از سال ۱۳۵۱ این باغ در فهرست آثار ملی قرار دارد.
باغ ایرانی، حمام سنتی، قهوه خانه، موزه عبرت، موزه نظامی، و کاخ سلطنتی اصلی مهمترین بخش های باغ عفیف آباد است که حتما باید از آن دیدن کنید.
ساعت بازدید: نیمه اول سال ۸ تا ۱۹ و نیمه دوم سال ۸ تا ۱۷ آدرس: شیراز، انتهای خیابان عفیف آباد
آدرس باغ عفیف آباد روی نقشه",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%A8%D8%A7%D8%BA-%D8%B9%D9%81%DB%8C%D9%81-%D8%A2%D8%A8%D8%A7%D8%AF.jpg,images/image_17.jpg
باغ جهان نما | از باغ های زیبای شیراز,"از دیگر باغ‌های تاریخی شیراز می‌توان به باغ جهان نما اشاره کرد. قدمت این باغ به قرن  هشتم شمسی بر می‌گردد. در دوران زندیه، به ویژه زمانی که کریم خان زند به قدرت رسید یکی از محبوب ترین باغ‌های شیراز بود. به محض ورود به شیراز، نخستین باغی که نگاه شما را جلب می ‌کند باغ جهان نما است.
این باغ در حیابان حافظ یا همان دروازه قرآن قرار گرفته است. این باغ در دوران کریمخان زند با نام باغ وکیل نیز شناخته می‌شد. اما در دوران فتحعلی شاه این باغ نام جهان نما را به خود گرفت. گفته می شود باغ جهان نما چنان تیمور گورکانی را مسحور کرده بود که به دستور وی شبیه این باغ را در سمرقند ساختند.
ساعت بازدید: ۸:۳۰  تا ۲۱ آدرس: شیراز، ضلع شرقی خیابان حافظ، بالاتر از میدان حافظیه
آدرس باغ جهان نما روی نقشه",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%A8%D8%A7%D8%BA-%D8%AC%D9%87%D8%A7%D9%86-%D9%86%D9%85%D8%A7.jpg,images/image_18.jpg
باغ ملی شیراز | از قدیمی‌ترین باغ‌های شهر,"باغ ملی شیراز یکی از باغ‌های قدیمی این شهر است که قدمت آن به قرن هشتم هجری قمری بازمی‌گردد. این باغ در گذشته بخشی از مصلای قدیم شیراز و صحرای جعفرآباد بوده است. در سال ۱۳۱۵ با انجام درختکاری‌ها و خیابان‌کشی‌های جدید، باغ ملی شکل و شمایل امروزی خود را یافت. در مرکز این باغ میدانی با چهار حوض زیبا و درختان کهنسال به چشم می‌خورد.​
ساعات بازدید: ۲۴ ساعته آدرس: شیراز، چهارراه حافظیه، ضلع جنوبی آرامگاه حافظ
آدرس باغ ملی شیراز روی نقشه",https://www.flytoday.ir/blog/wp-content/uploads/2021/07/Map-1.png,
باغ ایلخانی | ترکیب تاریخ و طبیعت,"باغ ایلخانی از یادگارهای دوره قاجاریه است که توسط محمدقلی خان ایلخانی، یکی از خان‌های ایل قشقایی، ساخته شد. این باغ دارای عمارتی با سقف شیروانی و ستون‌های مارپیچ است که در میان درختان سرسبز و باغچه‌های پرگل قرار گرفته است.
بازدید از باغ ایلخانی معمولا در نیمه اول روز مناسب‌تر است و به همین دلیل هم بسیاری از گردشگران این مکان را به‌عنوان جاهای دیدنی شیراز در روز معرفی می‌کنند. دسترسی به باغ ایلخانی از طریق خودرو یا تاکسی به‌راحتی امکان‌پذیر است.
ساعات بازدید: شنبه تا چهارشنبه از ساعت ۹ صبح تا ۵ عصر آدرس: شیراز، خیابان لطفعلی‌خان زند، بلوار دستغیب، کوچه سنگ سیاه، نزدیک بقعه بی‌بی دختران
آدرس باغ ایلحانی روی نقشه",https://www.flytoday.ir/blog/wp-content/uploads/2021/07/Map-1.png,
باغ جنت شیراز | یادگار دوره قاجار,"باغ جنت در دوره قاجار توسط حاج میرزا ابوالحسن مشیرالملک ساخته شد و مساحتی حدود ۴۵ هکتار دارد. این باغ با درختان سرو بلند، آب‌نماهای سراسری و فضای سبز دل‌نشین، یکی از زیباترین باغ‌های شیراز محسوب می‌شود. ساعات بازدید از باغ جنت معمولا از صبح تا غروب است و بهترین زمان مراجعه، فصل بهار و اوایل پاییز به دلیل آب‌و‌هوای مطبوع و سرسبزی فضاست.
ساعات بازدید: ۲۴ ساعته آدرس: شیراز، بلوار امیرکبیر، مقابل خیابان شهید ابوالفتحی",https://www.flytoday.ir/blog/wp-content/uploads/2021/07/Map-1.png,
آرامگاه شاهچراغ | هم زیارت، هم سیاحت,"مهم‎ترین جاذبه‌ مذهبی شهر شیراز حرم مطهر احمد بن موسی است که به شاهچراغ شهرت دارد. احمد بن موسی در واقع برادر امام رضا (ع) و پسر امام موسی کاظم (ع) است که در راه سفر خود به خراسان برای پیوستن به برادرش، توسط خلیفه عباسی مامون در شیراز به شهادت رسید. آرامگاه حضرت شاهچراغ شیراز علاوه بر معماری فوق‌العاده و چشمگیرش، با تزیینات زیبای آیینه‌کاری و کاشی‌کاری، چشم هر گردشگر و زائری را به خود خیره می‎‌کند.
حیاط آرامگاه دو در اصلی ورودی در سمت شمال و جنوب حرم دارد و در چهار طرف حرم، چهار شاه‌نشین دیده می‌شود. حرم حضرت احمد بن موسی در شاه‌نشین زیر گنبد و سمت غرب حیاط قرار دارد و در سمت شرق حیاط حرم برادر ایشان حضرت سیدمیر محمد (ع) به خاک سپرده شده است. حرم چهار صحن به نام‌های صحن اصلی، صحن عتیق، صحن امام جواد (ع) و صحن حضرت معصومه (ع) نیز دارد.
ساعت بازدید: ۲۴ ساعته
آدرس: شیراز، خیابان ۹ دی
آدرس آرامگاه شاهچراغ روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%A2%D8%B1%D8%A7%D9%85%DA%AF%D8%A7%D9%87-%D8%B4%D8%A7%D9%87%DA%86%D8%B1%D8%A7%D8%BA.jpg,images/image_22.jpg
مسجد جامع عتیق | قدیمی‌ترین مسجد شهر شیراز,"یکی از قدیمی‌ترین مساجد ایران، مسجد جامع عتیق است که به نام مسجد جمعه نیز شناخته می‌شود. مسجد جامع عتیق قدیمی‌ترین مسجد شهر شیراز است که در قلب تاریخی این شهر، در شرق حرم مطهر شاه‌چراغ قرار دارد.
این مسجد که در سفرنامه ابن بطوطه با عنوان مسجدی بی‌نظیر در هفت اقلیم از آن یاد شده، اولین هسته‌ مذهبی شیراز محسوب می‌شود. با استناد به کتیبه‌های قدیمی، قدمت این بنا به اواخر سال‌های ۲۰۰ هجری قمری برمی‌گردد.
مهمترین ورودی مسجد، ورودی شمالی است که با کاشی‌کاری زیبا تزیین شده‌ و روی کتیبه‌های سردر این ورودی نام ۱۲ امام حک شده که به زمان صفویان برمی‌گردد. به محض ورود به حیاط مسجد، آنچه در نگاه اول توجه‌ها را به خود جلب می‌کند،
عمارت چهارگوش خدایخانه است که ستون‌های مدور با کتیبه‌های قدیمی در گوشه‌های آن جلوه‌ای زیبا دارند. این عمارت در گذشته محل نگهداری قرآن و کتاب‌های دینی، تدریس مسائل دینی و تلاوت قرآن بوده است.
ساعت بازدید: ۰۸:۰۰ تا ۲۰:۰۰
آدرس: شیراز، ضلع جنوب شرقی شاهچراغ
آدرس مسجد جامع عتیق روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D9%85%D8%B3%D8%AC%D8%AF-%D8%AC%D8%A7%D9%85%D8%B9-%D8%B9%D8%AA%DB%8C%D9%82.jpg,images/image_23.jpg
امامزاده علی‌ بن حمزه | زیارت نوه حضرت امام موسی کاظم,"آرامگاه علی‌بن حمزه یکی از بناهای مذهبی و تاریخی شیراز است که به نوه حضرت امام موسی کاظم (ع)، حضرت شاه میرعلی‌بن حمزه‌بن موسی کاظم تعلق دارد. ضریح ایشان با قلمزنی و خاتم‌کاری زیبایی تزیین شده که چشم هر زائری را به خود جذب می‌کند. در ورودی این آرامگاه دری منبت‎‌کاری شده و منحصر به فرد دارد که از دیگر زیبایی‌های این بقعه به حساب می‌آید.
ساعت بازدید: ۰۸:۰۰ تا ۱۸:۰۰
آدرس: شیراز، خیابان حافظ، نبش خیابان شهید عمادی
آدرس امامزاده علی‌ بن حمزه روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%A7%D9%85%D8%A7%D9%85%D8%B2%D8%A7%D8%AF%D9%87-%D8%B9%D9%84%DB%8C_-%D8%A8%D9%86-%D8%AD%D9%85%D8%B2%D9%87.jpg,images/image_24.jpg
آرامگاه باباکوهی | در دامنه رشته‌ کوه‌های شمالی شیراز,"یکی از دیدنی های شیراز، آرامگاه باباکوهی است که قدمت آن به زمان آل بویه برمی‌گردد. البته ابن بنا را می‌توان جزو جاذبه های اطراف شیراز هم محسوب کرد. این آرامگاه در دامنه رشته‌ کوه‌های شمالی شهر شیراز قرار دارد و گردشگران با ۳۰ دقیقه پیاده‌روی می‌توانند خود را به این مکان مذهبی برسانند.
مسیر رسیدن به این آرامگاه با قرارگیری در دل کوه، تبدیل به یکی از مسیرهای کوهنوردی شیرازی‌ها شده و نمایی بی‌نظیر از شهر را به مردم هدیه می‌دهد. در دل کوه، دو غار وجود دارد که درون یکی از آن‌ها آرامگاه شیخ ابوعبدالله محمد بن عبدالله معروف به باباکوهی قرار گرفته و دیگری محل زندگی یکی از عارفان آن دوره بوده است.
ساعت بازدید: ۲۴ ساعته
آدرس: رشته کوه‌های شمالی شهر شیراز، سمت چپ دروازه قرآن، کوه باباکوهی
آدرس باباکوهی روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D8%A2%D8%B1%D8%A7%D9%85%DA%AF%D8%A7%D9%87-%D8%A8%D8%A7%D8%A8%D8%A7%DA%A9%D9%88%D9%87%DB%8C.jpg,images/image_25.jpg
جاذبه های دیدنی و تفریحی شیراز,اگر پس از بازدید از مکان های دیدنی شیراز هوس تفریح به سرتان زد، می‌توانید به جاهایی که در ادامه معرفی شده است بروید و لحظات لذت‌بخش و خاطره‌انگیزی را برای خود رقم بزنید:,,
مجتمع خلیج فارس شیراز | بهترین نقطه برای خرید,"خرید و پاساژگردی برای اکثر افراد یکی از جذابیت‌های سفر محسوب می‌شود. یکی از جاهای تفریحی و توریستی شیراز، مجتمع خلیج فارس است که دومین مال بزرگ ایران بعد از ایران مال تهران نیز به حساب می‌آید. این مجتمع تجاری با بیش از ۲۵۰۰ واحد تجاری در زمینی به مساحت ۵۰۰۰۰۰ مترمربع واقع شده است و گردشگران می‌توانند ساعت‌ها به خرید و تفریح در این مجتمع بپردازند. از جمله خدمات و امکانات این مجموعه می‌توان شهربازی بزرگ، سینماهای لوکس، چندین رستوران و کافی‌شاپ، هایپراستار و… را نام برد.
ساعت بازدید: ۰۹:۰۰ تا ۲۳:۰۰
آدرس: شیراز، بزرگراه دکتر حسابی، ابتدای ورودی شهر جدید صدرا
آدرس و نقشه مجتمع خلیج فارس روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D9%85%D8%AC%D8%AA%D9%85%D8%B9-%D8%AE%D9%84%DB%8C%D8%AC-%D9%81%D8%A7%D8%B1%D8%B3-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2.jpg,images/image_27.jpg
گهواره دید | از جاذبه‌های کمتر شناخته شده‌ شیراز,"یکی از جاذبه‌های کمتر شناخته شده‌ شیراز گهواره‌ی دید است که با نام‌هایی همچون گنبد عضد یا گهواره دیو نیز شناخته می‌شود. در دوره دیلمیان، عضدالدوله پس از ساخت دروازه قرآن، گهواره دید را بر روی کوه شرقی دروازه قرآن به نام کوه چهل مقام بنا کرد. این بنای تاریخی در سال ۱۳۵۲ در فهرست آثار ملی ایران به ثبت رسید.
دلیل ساخت این چهارطاق بر روی قله کوه، دیدبانی و خبررسانی بوده است. یکی از مسیرهای منتهی به گهواره دید پارک کوهپایه است که مکانی ایده‌آل برای پیاده‌روی به حساب می‌آید و در نهایت چشم‌اندازی زیبا از شهر شیراز به مشتاقان هدیه می‌دهد.
ساعت بازدید: ۲۴ ساعته
آدرس: ورودی شمالی شهر شیراز، روبروی دروازه قرآن
آدرس گهواره دید روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%DA%AF%D9%87%D9%88%D8%A7%D8%B1%D9%87-%D8%AF%DB%8C%D8%AF.jpg,images/image_28.jpg
پارک کوهستانی دراک | از بهترین تفریحات شیراز,"یکی از بهترین تفرجگاه‌های شهر توریستی شیراز پارک کوهستانی دراک است که در دامنه کوه دراک قرار دارد. این پارک که یکی از محبوب‌ترین مراکز گردشگری برای شیرازی‌ها و گردشگران به شمار می‌آید چشم‌اندازی زیبا به شهر شیراز ویژه در شب دارد.
پارک کوهستانی دراک میزبان طولانی‌ترین زیپ‌لاین ایران با طول ۱۲۰۰ متر و ارتفاع ۲۰۰ متر است که از هیجان‌انگیزترین تفریحات این پارک به حساب می‌آید. وجود پل چوبی معلق در این پارک از دیگر جذابیت‌های این مجموعه است.
ساعت بازدید: ۰۸:۰۰ تا ۲۳:۰۰
آدرس: شیراز، بزرگراه حسین‌الهاشمی
آدرس پارک کوهستانی روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D9%BE%D8%A7%D8%B1%DA%A9-%DA%A9%D9%88%D9%87%D8%B3%D8%AA%D8%A7%D9%86%DB%8C-%D8%AF%D8%B1%D8%A7%DA%A9.jpg,images/image_29.jpg
پارک آزادی | از قدیمی‌ترین پارک‌ های شیراز,"یکی از قدیمی‌ترین پارک‌ های شیراز، پارک شهر یا پارک آزادی است که بزرگ‌ترین پارک شیراز هم محسوب می‌شود. این پارک در شمال شیراز، نزدیک به فلکه‌ معروف گاز قرار دارد و در سال ۱۳۴۵ در زمینی به مساحت ۲۰۰۰۰۰ متر مربع ساخته شده‌ است.
شهربازی این پارک یکی از مهیج‌ترین شهربازی‌های شیراز به حساب می‌آید که دارای وسایل بازی همچون چرخ و فلک، ترن هوایی و کشتی وایکینگ‌ها است. در وسط این پارک دریاچه‌ای مصنوعی وجود دارد که می‌توانید در آن قایق‌سواری کنید. پارک آزادی با داشتن لانه‌ای بزرگ مخصوص پرندگان، محل خوبی برای دیدن پرندگان از نزدیک است.
ساعت بازدید: ۲۴ ساعته
آدرس: شیراز، فلکه گاز، بلوار آزادی
آدرس پارک آزادی روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D9%BE%D8%A7%D8%B1%DA%A9-%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C.jpg,images/image_30.jpg
پیست اسکی پولادکف سپیدان | از بهترین جاهای دیدنی شیراز در زمستان,"پیست اسکی پولادکف در سپیدان، اولین پیست اسکی جنوب ایران و با ۵۰۰ متر هکتار، دومین پیست بزرگ بین‌المللی است. این مکان تفریحی در جاده سپیدان به آبشار مارگون قرار دارد و در فصل زمستان، مکانی عالی برای انجام ورزش‌های زمستانی است.
علاوه بر این، در تابستان نیست بازار اسکی روی چمن حسابی داغ است و گردشگران زیادی برای تغریح به این مکان می‌روند. از امکانات رفاهی پیست اسکی پولادکف سپیدان می‌توان به هتل ۴۵۰۰ متری پولادکف، تل اسکی، آموزشگاه اسکی، غذاخوری، ماشین کوهستان و… اشاره کرد. اگر عاشق ورزش‌های زمستانی هستید، در سفر به شیراز در فصل زمستان، حتما به پیست اسکی پولادکف سر بزنید.
ساعت بازدید : شبانه‌روزی
آدرس : فارس، سپیدان، ۸۵ کیلومتری شمال غرب شیراز
آدرس پیست اسکی پولادکف سپیدان روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2023/03/%D9%BE%DB%8C%D8%B3%D8%AA-%D8%A7%D8%B3%DA%A9%DB%8C-%D9%BE%D9%88%D9%84%D8%A7%D8%AF%DA%A9%D9%81-%D8%B3%D9%BE%DB%8C%D8%AF%D8%A7%D9%86.jpg,images/image_31.jpg
جاهای دیدنی اطراف شیراز,شیراز، شهر شعر و ادب، علاوه بر جاذبه‌های درون‌شهری، اطراف خود نیز میزبان مکان‌های دیدنی و تاریخی متعددی است که هر یک گوشه‌ای از تاریخ و فرهنگ ایران را به نمایش می‌گذارند. در ادامه، به معرفی برخی از این جاذبه‌ها می‌پردازیم:,,
تخت جمشید (پرسپولیس) | نمادی از شکوه هخامنشیان,"تخت جمشید ، پایتخت باشکوه هخامنشیان، در ۶۰ کیلومتری شمال شرقی شیراز و ۱۰ کیلومتری مرودشت قرار دارد. این مجموعه باستانی با کاخ‌های متعدد مانند آپادانا، صد ستون و هدیش، نمایانگر عظمت و هنر معماری ایران باستان است. ستون‌های بلند و حکاکی‌های ظریف آن، بازدیدکنندگان را به سفری در دل تاریخ می‌برد.
آدرس : استان فارس، مرودشت، مجموعه باستانی تخت جمشید
آدرس تخت جمشید روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2024/06/%D8%AA%D8%AE%D8%AA-%D8%AC%D9%85%D8%B4%DB%8C%D8%AF-1.jpg,images/image_33.jpg
نقش رستم | روایتگر تاریخ قبل از اسلام,"در ۱۵ کیلومتری شمال شرقی مرودشت و ۶۸ کیلومتری شیراز، مجموعه نقش رستم قرار گرفته است. این مکان شامل آرامگاه‌های شاهان هخامنشی مانند داریوش بزرگ و خشایارشا است که در دل صخره‌ها حک شده‌اند. همچنین، سنگ‌نگاره‌های مربوط به دوره ساسانی، از جمله تاج‌گذاری اردشیر بابکان و پیروزی شاپور بر امپراتوران روم، در اینجا به چشم می‌خورد.
آدرس : استان فارس، مرودشت، روستای زنگی‌آباد
آدرس نقش رستم روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2021/07/Map-1.png,
نقش رجب | چهار نقش برجسته از دوره ساسانی,"در نزدیکی تخت جمشید و پیش از رسیدن به نقش رستم، نقش رجب واقع شده است. این مجموعه شامل چهار نقش برجسته از دوره ساسانی است که مراسم تاج‌گذاری اردشیر بابکان و شاپور اول را به تصویر می‌کشد. این آثار هنری، نمایانگر مهارت حجاری و اهمیت مراسم سلطنتی در آن دوران هستند.
آدرس :۳ کیلومتری شمال تخت جمشید، در مسیر جاده مرودشت به تخت جمشید
آدرس نقش رجب روی نقشه گوگل",https://www.flytoday.ir/blog/wp-content/uploads/2024/06/%D9%86%D9%82%D8%B4-%D8%B1%D8%AC%D8%A8.jpg,images/image_35.jpg
